,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
121,1.68,18.74,21.67,1.51,0.01,sklearn_models,4.0,40.0,60.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/20_4.pickle,20.0,25.0,92.33481155214062,65.99690454594818,48.758261299610986,31.19459019469742,2019-01-15 00:00:00
122,1.76,18.84,21.2,1.53,0.06,sklearn_models,4.0,44.0,66.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/22_4.pickle,22.0,27.5,91.0264643894769,60.93916734676094,48.3127741780279,28.722865739372082,2019-01-15 00:00:00
123,1.9,17.57,19.37,1.49,0.01,sklearn_models,4.0,48.0,72.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/24_4.pickle,24.0,30.0,93.15723599184965,66.69900306086306,48.95001667675775,31.34023957413415,2019-01-15 00:00:00
124,1.86,15.99,18.3,1.48,0.01,sklearn_models,4.0,52.0,78.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/26_4.pickle,26.0,32.5,93.33186610290883,65.46937895627582,49.315882683670075,30.878962557967007,2019-01-15 00:00:00
125,2.02,15.7,17.83,1.55,0.03,sklearn_models,4.0,56.0,84.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/28_4.pickle,28.0,35.0,93.93575184255319,69.59029043970288,49.120605747206085,32.75682679230694,2019-01-15 00:00:00
126,2.1,15.88,17.97,1.7,0.02,sklearn_models,4.0,60.0,90.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/30_4.pickle,30.0,37.5,91.90777861182795,61.76445930870024,48.86190401934874,29.20763289888545,2019-01-15 00:00:00
127,2.2,13.92,16.2,1.56,0.04,sklearn_models,4.0,70.0,105.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/35_4.pickle,35.0,43.75,93.63527298747883,64.62040202949063,49.597561389945625,30.506931970643187,2019-01-15 00:00:00
128,2.49,13.7,15.15,1.53,0.06,sklearn_models,4.0,80.0,120.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/40_4.pickle,40.0,50.0,93.91907485032486,66.29070133884036,49.39595989156949,31.187321671689062,2019-01-15 00:00:00
129,2.93,14.51,16.3,1.62,0.02,sklearn_models,4.0,90.0,135.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/45_4.pickle,45.0,56.25,93.79089333586647,65.639700373299,49.38305018333324,30.854921525327995,2019-01-15 00:00:00
130,2.98,13.24,15.38,1.62,0.09,sklearn_models,4.0,100.0,150.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/50_4.pickle,50.0,62.5,93.93614185696664,65.19523192230571,49.5557821916299,30.674557739313475,2019-01-15 00:00:00
131,2.93,11.75,13.31,1.59,0.02,sklearn_models,4.0,110.0,165.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/55_4.pickle,55.0,68.75,94.4780341419641,65.05549867454197,49.965753838099914,30.683162907576182,2019-01-15 00:00:00
132,3.23,11.88,13.48,1.57,0.13,sklearn_models,4.0,120.0,180.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/60_4.pickle,60.0,75.0,94.58577928867774,65.88104878839818,49.97215537798733,31.07616227072305,2019-01-15 00:00:00
133,3.48,11.69,13.44,1.66,0.09,sklearn_models,4.0,130.0,195.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/65_4.pickle,65.0,81.25,94.72156518371065,66.21826460642212,49.87609095977822,31.147270660109996,2019-01-15 00:00:00
134,3.51,10.97,12.53,1.57,0.14,sklearn_models,4.0,140.0,210.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/70_4.pickle,70.0,87.5,94.87773094278775,66.47281763540849,50.08252913978445,31.377056850224076,2019-01-15 00:00:00
135,3.72,10.92,12.35,1.59,0.09,sklearn_models,4.0,150.0,225.0,2019-12-31 23:45:00,{'model': 'kneighbors'},data/75_4.pickle,75.0,93.75,94.83385460587031,65.72546155868274,50.00766923862307,30.9428441898011,2019-01-15 00:00:00
