,MAE_kW,MAPE_%,MAPE_9a8p_%,MASE,ME_kW,algo,batch,battery_kW,battery_kWh,end,f_kwarg,filename,index,pv_capacity,scons_%,scons_%_nobatt,ssuff_%,ssuff_%_nobatt,start
262,1.82,18.86,20.33,1.42,-0.02,prophet,9.0,44.0,66.0,2019-12-31 23:45:00,{},data/22_9.pickle,22.0,27.5,92.92018927871669,67.70888381448748,48.731689480724036,31.887466178565123,2019-01-15 00:00:00
263,1.58,14.96,15.69,1.5,-0.02,prophet,9.0,48.0,72.0,2019-12-31 23:45:00,{},data/24_9.pickle,24.0,30.0,93.08475926080055,64.7228871633051,49.22224538740763,30.607192051330955,2019-01-15 00:00:00
264,1.72,14.73,15.69,1.43,-0.06,prophet,9.0,52.0,78.0,2019-12-31 23:45:00,{},data/26_9.pickle,26.0,32.5,93.33872384680896,65.52413772784767,49.22893101480488,30.908666455158873,2019-01-15 00:00:00
265,2.12,17.34,18.16,1.5,-0.06,prophet,9.0,56.0,84.0,2019-12-31 23:45:00,{},data/28_9.pickle,28.0,35.0,93.41395943358756,66.60474922697502,49.04270616082874,31.3196119833179,2019-01-15 00:00:00
266,2.17,16.43,17.02,1.46,-0.07,prophet,9.0,60.0,90.0,2019-12-31 23:45:00,{},data/30_9.pickle,30.0,37.5,93.42083410353061,65.20503683508825,49.294390850478635,30.72357525820899,2019-01-15 00:00:00
267,2.13,13.57,14.66,1.51,-0.06,prophet,9.0,70.0,105.0,2019-12-31 23:45:00,{},data/35_9.pickle,35.0,43.75,93.92542795768756,65.78022054991698,49.44916971473856,30.97609809714371,2019-01-15 00:00:00
268,2.37,13.36,13.88,1.49,-0.12,prophet,9.0,80.0,120.0,2019-12-31 23:45:00,{},data/40_9.pickle,40.0,50.0,94.22951601059788,66.03568624849153,49.8032459754877,31.22094058528358,2019-01-15 00:00:00
269,2.53,12.63,12.66,1.57,-0.15,prophet,9.0,90.0,135.0,2019-12-31 23:45:00,{},data/45_9.pickle,45.0,56.25,94.24945793392646,65.92102083778911,49.66403910427077,31.07131005593134,2019-01-15 00:00:00
270,2.87,12.97,13.7,1.53,-0.1,prophet,9.0,100.0,150.0,2019-12-31 23:45:00,{},data/50_9.pickle,50.0,62.5,93.66332975625059,63.593672328290275,49.64034002459839,30.029970587011896,2019-01-15 00:00:00
271,2.92,11.84,12.2,1.49,-0.09,prophet,9.0,110.0,165.0,2019-12-31 23:45:00,{},data/55_9.pickle,55.0,68.75,94.9371583577798,67.42102085562989,49.92972843868405,31.80617100820494,2019-01-15 00:00:00
272,3.25,12.25,12.67,1.58,-0.13,prophet,9.0,120.0,180.0,2019-12-31 23:45:00,{},data/60_9.pickle,60.0,75.0,93.93634104742556,64.16265255022894,49.66263312173902,30.25478274981055,2019-01-15 00:00:00
273,3.18,10.94,11.07,1.46,-0.13,prophet,9.0,130.0,195.0,2019-12-31 23:45:00,{},data/65_9.pickle,65.0,81.25,95.19498774265224,67.25919516612434,49.95686009962244,31.637486514738388,2019-01-15 00:00:00
274,3.44,11.06,11.22,1.52,-0.2,prophet,9.0,140.0,210.0,2019-12-31 23:45:00,{},data/70_9.pickle,70.0,87.5,94.83308334492871,65.91858634604067,49.8899014516825,31.011260171439613,2019-01-15 00:00:00
275,3.6,10.76,10.79,1.55,-0.21,prophet,9.0,150.0,225.0,2019-12-31 23:45:00,{},data/75_9.pickle,75.0,93.75,94.81897509565012,65.5643001453388,50.017866111710255,30.910014145852724,2019-01-15 00:00:00
276,3.66,10.19,10.41,1.54,-0.2,prophet,9.0,160.0,240.0,2019-12-31 23:45:00,{},data/80_9.pickle,80.0,100.0,94.9988325745734,65.80212216657266,50.11780351745143,31.037131908605843,2019-01-15 00:00:00
277,3.85,10.09,10.18,1.56,-0.2,prophet,9.0,170.0,255.0,2019-12-31 23:45:00,{},data/85_9.pickle,85.0,106.25,94.84957835542457,65.14006284516412,50.01082975352465,30.671125816591452,2019-01-15 00:00:00
278,4.08,10.1,10.23,1.6,-0.19,prophet,9.0,180.0,270.0,2019-12-31 23:45:00,{},data/90_9.pickle,90.0,112.5,94.98964044099172,65.65114552650817,50.0576687128736,30.91924986818547,2019-01-15 00:00:00
279,4.05,9.5,9.67,1.54,-0.22,prophet,9.0,190.0,285.0,2019-12-31 23:45:00,{},data/95_9.pickle,95.0,118.75,95.34323213712878,66.08825483211535,50.2465955927667,31.14336264639453,2019-01-15 00:00:00
